# Column 1: altitude (km)
# Column 2: e- density (m^-3)
936.0,11870371800.0
937.0,11835871200.0
938.0,11801519100.0
939.0,11767321600.0
940.0,11733279700.0
941.0,11699390500.0
942.0,11665650700.0
943.0,11632054300.0
944.0,11598603300.0
945.0,11565304800.0
946.0,11532154900.0
947.0,11499141100.0
948.0,11466278900.0
949.0,11433562100.0
950.0,11400989700.0
951.0,11368552400.0
952.0,11336258600.0
953.0,11304106000.0
954.0,11272095700.0
955.0,11240222700.0
956.0,11208483800.0
957.0,11176893400.0
958.0,11145430000.0
959.0,11114104800.0
960.0,11082913800.0
961.0,11051866100.0
962.0,11020934100.0
963.0,10990152700.0
964.0,10959498200.0
965.0,10928974800.0
966.0,10898583600.0
967.0,10868311000.0
968.0,10838177800.0
969.0,10808172500.0
970.0,10778298400.0
971.0,10748545000.0
972.0,10718923800.0
973.0,10689428500.0
974.0,10660045800.0
975.0,10630807600.0
976.0,10601673700.0
977.0,10572672000.0
978.0,10543790100.0
979.0,10515031000.0
980.0,10486396900.0
981.0,10457886700.0
982.0,10429490200.0
983.0,10401205200.0
984.0,10373045200.0
985.0,10345006100.0
986.0,10317086700.0
987.0,10289275900.0
988.0,10261584900.0
989.0,10234001400.0
990.0,10206543900.0
991.0,10179201000.0
992.0,10151959600.0
993.0,10124842000.0
994.0,10097831900.0
995.0,10070935600.0
996.0,10044148700.0
997.0,10017469400.0
998.0,9990905860.0
999.0,9964448770.0
1000.0,9938103300.0
